centroid_x,centroid_y,intensity,frame,set,label,solution
0.798781521520882,0.10822288513183594,0.2627450980392157,0,0,0,0
0.8945985027562792,0.10593432426452637,0.24313725490196078,0,0,0,0
0.9235310492114486,0.1083956241607666,0.24313725490196078,0,0,0,0
0.7563403548481309,0.11817371368408203,0.25882352941176473,0,0,0,0
0.8122593389493282,0.11629547119140625,0.25882352941176473,0,0,0,0
0.7312360246604848,0.12811593055725098,0.2980392156862745,0,0,0,0
0.7401570257739486,0.11968632698059083,0.2823529411764706,0,0,0,0
0.8405216395297898,0.12335841178894043,0.21568627450980393,0,0,0,0
0.8650225773035923,0.12652015686035156,0.3254901960784314,0,0,0,0
0.8845361442209404,0.12052925109863281,0.2235294117647059,0,0,0,0
0.9035370728679907,0.129322509765625,0.3176470588235294,0,0,0,0
0.6524341048481308,0.12891873359680175,0.3607843137254902,0,0,0,0
0.8259099372079439,0.13525364875793458,0.2627450980392157,0,0,0,0
0.41008038387120327,0.14228245735168457,0.3333333333333333,0,0,0,0
0.8786690114814545,0.13616791725158692,0.23921568627450981,0,0,0,0
0.7633501569801402,0.14309252738952638,0.3607843137254902,0,0,0,0
0.9161657030337325,0.14467391967773438,0.21176470588235294,0,0,0,0
0.931220052843896,0.1430984592437744,0.30196078431372547,0,0,0,0
0.7242406542056075,0.15620099067687987,0.3568627450980392,0,0,0,0
0.8607809761974299,0.15049331665039062,0.28627450980392155,0,0,0,0
0.8942451833564544,0.15564345359802245,0.2823529411764706,0,0,0,0
0.9242463013836156,0.1514853286743164,0.2823529411764706,0,0,0,0
0.3382754602164866,0.15817999839782715,0.30980392156862746,0,0,0,0
0.8180857435565129,0.15170578002929688,0.23529411764705882,0,0,0,0
0.8864975973824474,0.154263916015625,0.24705882352941178,0,0,0,0
0.9082544629818925,0.1568387508392334,0.25882352941176473,0,0,0,0
0.08203341760367991,0.16041015625,0.25098039215686274,0,0,0,0
0.7553608831958236,0.1684122657775879,0.2901960784313726,0,0,0,0
0.8353107202832943,0.16747665405273438,0.2901960784313726,0,0,0,0
0.010970662910247517,0.16641475677490233,0.3568627450980392,0,0,0,0
0.19428797926858207,0.17029956817626954,0.34509803921568627,0,0,0,0
0.699421820239486,0.1804407501220703,0.3058823529411765,0,0,0,0
0.829701931677132,0.17840116500854492,0.2627450980392157,0,0,0,0
0.9020569988500292,0.1797408103942871,0.22745098039215686,0,0,0,0
0.7632653352256134,0.1858282470703125,0.2784313725490196,0,0,0,0
0.8865491635331484,0.19099802017211914,0.25098039215686274,0,0,0,0
0.9178213529497663,0.18969600677490234,0.2627450980392157,0,0,0,0
0.3438440911123686,0.19097890853881835,0.23137254901960785,0,0,0,0
0.7770233439507885,0.18786394119262695,0.21568627450980393,0,0,0,0
0.7928910014785339,0.18576059341430665,0.2235294117647059,0,0,0,0
0.861202175817757,0.18965368270874022,0.2980392156862745,0,0,0,0
0.8779908367406543,0.19169193267822265,0.25882352941176473,0,0,0,0
0.9275408308082652,0.19220491409301757,0.2549019607843137,0,0,0,0
0.9378817264164719,0.19241661071777344,0.3137254901960784,0,0,0,0
0.6289877062646028,0.19360219955444335,0.2823529411764706,0,0,0,0
0.781339898510514,0.1947925567626953,0.24705882352941178,0,0,0,0
0.8227163154388143,0.19947149276733397,0.25882352941176473,0,0,0,0
0.8680271041727512,0.19791982650756837,0.3176470588235294,0,0,0,0
0.07819148268655082,0.19814105987548827,0.3215686274509804,0,0,0,0
0.33795379923882884,0.20107097625732423,0.23921568627450981,0,0,0,0
0.41748996627665014,0.20263967514038086,0.25882352941176473,0,0,0,0
0.6842535571517231,0.20122409820556642,0.3137254901960784,0,0,0,0
0.6797007337908878,0.20769758224487306,0.27058823529411763,0,0,0,0
0.7702786739741531,0.21398847579956054,0.2901960784313726,0,0,0,0
0.8483572416216414,0.2046976089477539,0.30980392156862746,0,0,0,0
0.9074811418479848,0.20756706237792968,0.26666666666666666,0,0,0,0
0.7866699789172021,0.22263635635375978,0.2901960784313726,0,0,0,0
0.8898711872992114,0.2115824317932129,0.23137254901960785,0,0,0,0
0.898616156176986,0.21276235580444336,0.25098039215686274,0,0,0,0
0.6288170930381133,0.2216417121887207,0.23921568627450981,0,0,0,0
0.34561265606746494,0.22534774780273437,0.19607843137254902,0,0,0,0
0.6257755457797897,0.22510955810546876,0.25882352941176473,0,0,0,0
0.6918638995874707,0.22281877517700197,0.24705882352941178,0,0,0,0
0.7583977529935748,0.22978670120239258,0.3215686274509804,0,0,0,0
0.8833322685455608,0.22889261245727538,0.24705882352941178,0,0,0,0
0.9446618196006134,0.2304730987548828,0.26666666666666666,0,0,0,0
0.21095083361474154,0.23177955627441407,0.34901960784313724,0,0,0,0
0.2477304904260368,0.23882936477661132,0.3686274509803922,0,0,0,0
0.7970659202504381,0.23830734252929686,0.25098039215686274,0,0,0,0
0.8742913647232768,0.240222225189209,0.2784313725490196,0,0,0,0
0.17278172858407564,0.2404844856262207,0.3137254901960784,0,0,0,0
0.28863693665121204,0.2434478759765625,0.33725490196078434,0,0,0,0
0.34174405392085283,0.239936466217041,0.1803921568627451,0,0,0,0
0.41141277562792056,0.23959772109985353,0.23921568627450981,0,0,0,0
0.41638263452832946,0.24286890029907227,0.23137254901960785,0,0,0,0
0.45423752258871203,0.23960708618164062,0.2823529411764706,0,0,0,0
0.45748932740398657,0.2408449363708496,0.27058823529411763,0,0,0,0
0.8674563398985106,0.2366396141052246,0.2196078431372549,0,0,0,0
0.9148784316588785,0.23895551681518554,0.22745098039215686,0,0,0,0
0.937325222692757,0.24467370986938478,0.27058823529411763,0,0,0,0
0.2662573698525117,0.2458696937561035,0.35294117647058826,0,0,0,0
0.7370875278365946,0.25367652893066406,0.30196078431372547,0,0,0,0
0.7772755845684871,0.2536187744140625,0.2980392156862745,0,0,0,0
0.8066452454183703,0.24784093856811523,0.27450980392156865,0,0,0,0
0.8557979405483352,0.24916168212890624,0.29411764705882354,0,0,0,0
0.893476425598715,0.25148710250854495,0.23529411764705882,0,0,0,0
0.2855182683356454,0.2555694007873535,0.34901960784313724,0,0,0,0
0.8252459089332652,0.2580120086669922,0.27058823529411763,0,0,0,0
0.8837456533841997,0.2554863166809082,0.22745098039215686,0,0,0,0
0.9058791686441297,0.25920249938964846,0.2823529411764706,0,0,0,0
0.9244006005403037,0.2601441192626953,0.27450980392156865,0,0,0,0
0.32997211206739196,0.26135093688964844,0.396078431372549,0,0,0,0
0.622789956921729,0.2639187812805176,0.23921568627450981,0,0,0,0
0.6960696211485106,0.2566304588317871,0.24313725490196078,0,0,0,0
0.7180685168114778,0.26070701599121093,0.3137254901960784,0,0,0,0
0.8174966687353972,0.26781938552856444,0.2549019607843137,0,0,0,0
0.9324340249890479,0.25933935165405275,0.2196078431372549,0,0,0,0
0.9523946886864778,0.26453575134277346,0.3058823529411765,0,0,0,0
0.7454094717435747,0.2699708366394043,0.23529411764705882,0,0,0,0
0.7878924503504673,0.278042163848877,0.3215686274509804,0,0,0,0
0.8634900815018983,0.26595861434936524,0.24313725490196078,0,0,0,0
0.8783487765588494,0.26578948974609373,0.23137254901960785,0,0,0,0
0.4167752845265041,0.27901395797729495,0.25098039215686274,0,0,0,0
0.799758597400701,0.2865235137939453,0.3058823529411765,0,0,0,0
0.8329080456885222,0.28726823806762697,0.26666666666666666,0,0,0,0
0.8930121020735982,0.2890324592590332,0.3137254901960784,0,0,0,0
0.9432208194910923,0.2860762596130371,0.29411764705882354,0,0,0,0
0.6523608626606309,0.28898488998413085,0.3803921568627451,0,0,0,0
0.778821371203271,0.28735687255859377,0.24313725490196078,0,0,0,0
0.8704124949802862,0.28927167892456057,0.22745098039215686,0,0,0,0
0.8842023332542348,0.28351865768432616,0.21568627450980393,0,0,0,0
0.06952290044766721,0.2945182991027832,0.34509803921568627,0,0,0,0
0.30304730852073597,0.2980022430419922,0.3607843137254902,0,0,0,0
0.6692462671582944,0.29003137588500977,0.34509803921568627,0,0,0,0
0.730154732677424,0.29512907028198243,0.27450980392156865,0,0,0,0
0.7644736031505549,0.29984283447265625,0.3333333333333333,0,0,0,0
0.8386974869487441,0.2948733329772949,0.2196078431372549,0,0,0,0
0.9088764511536215,0.29366823196411135,0.2235294117647059,0,0,0,0
0.9349244875328563,0.2958947944641113,0.2196078431372549,0,0,0,0
0.04001690516962069,0.3003264617919922,0.3176470588235294,0,0,0,0
0.6023723851854557,0.30190704345703123,0.396078431372549,0,0,0,0
0.8579945787091121,0.303017578125,0.19607843137254902,0,0,0,0
0.8998288733936916,0.31017580032348635,0.2823529411764706,0,0,0,0
0.7949503961010514,0.3056381797790527,0.2901960784313726,0,0,0,0
0.951645724572868,0.31761396408081055,0.30196078431372547,0,0,0,0
0.9594721999123832,0.30859956741333006,0.20784313725490197,0,0,0,0
0.49542116539500586,0.3182754707336426,0.34509803921568627,0,0,0,0
0.7449282066844334,0.32288326263427736,0.35294117647058826,0,0,0,0
0.4044398227584696,0.32057212829589843,0.3176470588235294,0,0,0,0
0.7292013293114779,0.31880754470825196,0.25882352941176473,0,0,0,0
0.9268145694910923,0.320745964050293,0.2980392156862745,0,0,0,0
0.8103303428008177,0.33761104583740237,0.2784313725490196,0,0,0,0
0.8419426748685748,0.330428352355957,0.2549019607843137,0,0,0,0
0.8734959112149533,0.33004974365234374,0.2901960784313726,0,0,0,0
0.9420694796838494,0.3299198532104492,0.23137254901960785,0,0,0,0
0.041647242608471455,0.33199256896972656,0.3215686274509804,0,0,0,0
0.2398884140442465,0.3358372497558594,0.2627450980392157,0,0,0,0
0.7566355482440128,0.34279239654541016,0.3137254901960784,0,0,0,0
0.8005221072758469,0.33194713592529296,0.25882352941176473,0,0,0,0
0.8654364755220503,0.33491146087646484,0.25098039215686274,0,0,0,0
0.8838014406578563,0.33736263275146483,0.2784313725490196,0,0,0,0
0.8347324834805783,0.34808567047119143,0.2627450980392157,0,0,0,0
0.24729260596159464,0.35043838500976565,0.21176470588235294,0,0,0,0
0.4345834607275847,0.34815387725830077,0.28627450980392155,0,0,0,0
0.9085907267632886,0.3403350830078125,0.30980392156862746,0,0,0,0
0.9634418808411215,0.3509498977661133,0.29411764705882354,0,0,0,0
0.9673602237879673,0.35359256744384765,0.2784313725490196,0,0,0,0
0.10462139521803811,0.35521793365478516,0.30980392156862746,0,0,0,0
0.9016475499233353,0.35455257415771485,0.3137254901960784,0,0,0,0
0.9217243515442465,0.35900150299072264,0.28627450980392155,0,0,0,0
0.7349456501898365,0.36191299438476565,0.34901960784313724,0,0,0,0
0.7790613477475176,0.36606109619140625,0.3058823529411765,0,0,0,0
0.8278604953088493,0.36579113006591796,0.29411764705882354,0,0,0,0
0.857228787145882,0.3641119384765625,0.25098039215686274,0,0,0,0
0.9285418644129673,0.36524658203125,0.28627450980392155,0,0,0,0
0.43921160831629674,0.36675830841064455,0.27058823529411763,0,0,0,0
0.6342275459075642,0.3671362686157227,0.3411764705882353,0,0,0,0
0.7636088433666764,0.3670481491088867,0.2627450980392157,0,0,0,0
0.8765122458199475,0.37193893432617187,0.24313725490196078,0,0,0,0
0.5491220634674358,0.3709234619140625,0.3411764705882353,0,0,0,0
0.8008690379490362,0.3728091049194336,0.23137254901960785,0,0,0,0
0.8663436747042932,0.37768413543701174,0.33725490196078434,0,0,0,0
0.5703642943195093,0.3909225082397461,0.34509803921568627,0,0,0,0
0.7956202997225468,0.39500621795654295,0.33725490196078434,0,0,0,0
0.8100198620947722,0.38237480163574217,0.25098039215686274,0,0,0,0
0.8443868191442757,0.3888790512084961,0.27058823529411763,0,0,0,0
0.8480523510514019,0.38395549774169924,0.26666666666666666,0,0,0,0
0.2426025961047021,0.38400020599365237,0.23529411764705882,0,0,0,0
0.8201171875,0.38794258117675784,0.2,0,0,0,0
0.8973636805454147,0.3875624465942383,0.2901960784313726,0,0,0,0
0.9711700724664135,0.386163215637207,0.23529411764705882,0,0,0,0
0.23567223949967145,0.3918233108520508,0.2627450980392157,0,0,0,0
0.5631719571407711,0.3981012725830078,0.3137254901960784,0,0,0,0
0.8877422582323307,0.39386844635009766,0.20784313725490197,0,0,0,0
0.9221847961996203,0.39906719207763675,0.25098039215686274,0,0,0,0
0.9470130991712908,0.3918424606323242,0.2980392156862745,0,0,0,0
0.9587396639529789,0.39881946563720705,0.27450980392156865,0,0,0,0
0.7338527786397488,0.40345638275146484,0.2784313725490196,0,0,0,0
0.7721582145334405,0.41287693023681643,0.2784313725490196,0,0,0,0
0.8567731910776869,0.39922088623046875,0.27450980392156865,0,0,0,0
0.8795040522780374,0.3999937057495117,0.23921568627450981,0,0,0,0
0.709295597254673,0.4125057601928711,0.34509803921568627,0,0,0,0
0.8307989673079731,0.4128265380859375,0.2823529411764706,0,0,0,0
0.8439247202650408,0.4044208145141602,0.27450980392156865,0,0,0,0
0.9305574506242699,0.40844722747802736,0.20784313725490197,0,0,0,0
0.9655831310236566,0.4113283920288086,0.30196078431372547,0,0,0,0
0.9771032600759346,0.41891223907470704,0.4117647058823529,0,0,0,0
0.7176082432827103,0.42318607330322267,0.32941176470588235,0,0,0,0
0.75568956036434,0.4175967788696289,0.20784313725490197,0,0,0,0
0.763335040796583,0.4168654251098633,0.24705882352941178,0,0,0,0
0.779752984448014,0.41580307006835937,0.23529411764705882,0,0,0,0
0.8677478255512558,0.42188533782958987,0.3058823529411765,0,0,0,0
0.8932946321006133,0.41935009002685547,0.23137254901960785,0,0,0,0
0.24660587489047897,0.42191864013671876,0.27450980392156865,0,0,0,0
0.45201002459659756,0.4190806198120117,0.3176470588235294,0,0,0,0
0.8514202937901577,0.42398658752441404,0.25098039215686274,0,0,0,0
0.9175794940128504,0.42014713287353517,0.2980392156862745,0,0,0,0
0.07521188325971087,0.4288674926757812,0.3411764705882353,0,0,0,0
0.738254611291618,0.42399341583251954,0.26666666666666666,0,0,0,0
0.8143007082359813,0.42307338714599607,0.2627450980392157,0,0,0,0
0.823445771119305,0.43083805084228516,0.34509803921568627,0,0,0,0
0.9404504508615654,0.4345289993286133,0.27058823529411763,0,0,0,0
0.9507737774715246,0.43204105377197266,0.34901960784313724,0,0,0,0
0.3147615236656688,0.4346134948730469,0.3686274509803922,0,0,0,0
0.34245970538843457,0.43669464111328127,0.35294117647058826,0,0,0,0
0.5683770010404497,0.43002498626708985,0.3176470588235294,0,0,0,0
0.7271799818377629,0.4371510696411133,0.29411764705882354,0,0,0,0
0.7848918593932535,0.4490604782104492,0.3215686274509804,0,0,0,0
0.8584420747846087,0.44896728515625,0.3058823529411765,0,0,0,0
0.8380610100576811,0.4433563613891602,0.21568627450980393,0,0,0,0
0.904026095666618,0.44018901824951173,0.23921568627450981,0,0,0,0
0.45842102621203273,0.4475184631347656,0.26666666666666666,0,0,0,0
0.8473333911360982,0.4558453750610352,0.3333333333333333,0,0,0,0
0.8944351909316589,0.4440579605102539,0.22745098039215686,0,0,0,0
0.9834266163478388,0.4567862319946289,0.3607843137254902,0,0,0,0
0.8073417307060455,0.45651782989501954,0.2784313725490196,0,0,0,0
0.4504385689708674,0.4620108413696289,0.26666666666666666,0,0,0,0
0.6823807475722838,0.4627308654785156,0.36470588235294116,0,0,0,0
0.7406532358900408,0.45982269287109373,0.27058823529411763,0,0,0,0
0.8186635810638142,0.4709183883666992,0.3137254901960784,0,0,0,0
0.9633740006206192,0.45794769287109377,0.23921568627450981,0,0,0,0
0.7952152430454147,0.4728557205200195,0.2627450980392157,0,0,0,0
0.8025116822429906,0.4662384033203125,0.2549019607843137,0,0,0,0
0.9045597254672897,0.471776123046875,0.25098039215686274,0,0,0,0
0.9473167348130841,0.47355716705322265,0.32941176470588235,0,0,0,0
0.5175616398035923,0.47404327392578127,0.2823529411764706,0,0,0,0
0.8545092431184287,0.4829574966430664,0.2784313725490196,0,0,0,0
0.24559500150591412,0.4792728042602539,0.3568627450980392,0,0,0,0
0.5239436354592582,0.484152717590332,0.28627450980392155,0,0,0,0
0.7115779698452103,0.47817794799804686,0.2980392156862745,0,0,0,0
0.7872591107805199,0.48652206420898436,0.25882352941176473,0,0,0,0
0.8345415061879381,0.4789122009277344,0.2235294117647059,0,0,0,0
0.9394661876642816,0.4798508071899414,0.23137254901960785,0,0,0,0
0.9900622216340538,0.4769068908691406,0.33725490196078434,0,0,0,0
0.024859909699341962,0.48843090057373045,0.30980392156862746,0,0,0,0
0.7568105537200642,0.48581298828125,0.30196078431372547,0,0,0,0
0.8938852470611858,0.49028011322021486,0.25098039215686274,0,0,0,0
0.8120552419502044,0.4991783142089844,0.27450980392156865,0,0,0,0
0.8468880626642815,0.5040584945678711,0.2901960784313726,0,0,0,0
0.8626996477073599,0.49313495635986326,0.2,0,0,0,0
0.8693240156797605,0.49576873779296876,0.2784313725490196,0,0,0,0
0.9216612058265187,0.49472278594970703,0.23137254901960785,0,0,0,0
0.7816540299174941,0.5018326187133789,0.24313725490196078,0,0,0,0
0.8035099778219918,0.506124267578125,0.3176470588235294,0,0,0,0
0.5117140725394276,0.5088529968261719,0.3137254901960784,0,0,0,0
0.8756738395334405,0.5069604110717774,0.2549019607843137,0,0,0,0
0.8809375798590829,0.5068324661254883,0.25098039215686274,0,0,0,0
0.9651789299795561,0.5119905471801758,0.28627450980392155,0,0,0,0
0.13196689213547752,0.5120842361450195,0.33725490196078434,0,0,0,0
0.22180955833363755,0.5172333908081055,0.3568627450980392,0,0,0,0
0.29083132164500586,0.5128946304321289,0.39215686274509803,0,0,0,0
0.9014397451810747,0.5193865966796875,0.23137254901960785,0,0,0,0
0.9103083815530082,0.511572265625,0.2784313725490196,0,0,0,0
0.3318262688467436,0.523072509765625,0.3215686274509804,0,0,0,0
0.5167198680271612,0.5241077804565429,0.2627450980392157,0,0,0,0
0.8406024683301694,0.520993995666504,0.30980392156862746,0,0,0,0
0.8885431877920561,0.5203764724731446,0.21176470588235294,0,0,0,0
0.8952735401759638,0.5214886093139648,0.23529411764705882,0,0,0,0
0.938154159973715,0.5157563781738281,0.2901960784313726,0,0,0,0
0.9566207743136682,0.5236801528930664,0.23921568627450981,0,0,0,0
0.4932553870655666,0.5394256973266601,0.37254901960784315,0,0,0,0
0.754996041271174,0.5304819107055664,0.34509803921568627,0,0,0,0
0.8314175329475759,0.532486686706543,0.2784313725490196,0,0,0,0
0.5286542945933119,0.5310921096801757,0.24313725490196078,0,0,0,0
0.7683805946991823,0.5377797317504883,0.25882352941176473,0,0,0,0
0.7897369099554614,0.5331596755981445,0.3215686274509804,0,0,0,0
0.8168708016939252,0.5405684280395507,0.30980392156862746,0,0,0,0
0.8622340122115947,0.5356536865234375,0.23921568627450981,0,0,0,0
0.33793611615617697,0.5398092269897461,0.2823529411764706,0,0,0,0
0.5246466235579731,0.5407920455932618,0.25098039215686274,0,0,0,0
0.6593294232805199,0.539815673828125,0.39215686274509803,0,0,0,0
0.8817129545122664,0.5484803390502929,0.26666666666666666,0,0,0,0
0.921337890625,0.5362336730957031,0.2784313725490196,0,0,0,0
0.8700235812463493,0.550199089050293,0.2235294117647059,0,0,0,0
0.973731039172021,0.5468001174926758,0.27450980392156865,0,0,0,0
0.4155563211886682,0.5565848159790039,0.4117647058823529,0,0,0,0
0.7299006667092581,0.5614884948730469,0.32941176470588235,0,0,0,0
0.8563992794429031,0.5576967239379883,0.3411764705882353,0,0,0,0
0.8883732020297898,0.5674517822265625,0.3333333333333333,0,0,0,0
0.9415992237697138,0.5600928115844727,0.30196078431372547,0,0,0,0
0.8294563649970794,0.5600901412963867,0.2549019607843137,0,0,0,0
0.8966117502372956,0.5612431716918945,0.20784313725490197,0,0,0,0
0.788385066807827,0.5811548233032227,0.3254901960784314,0,0,0,0
0.8019197553117698,0.5684555053710938,0.3254901960784314,0,0,0,0
0.8114317706812207,0.5760833358764649,0.3137254901960784,0,0,0,0
0.8476216253833236,0.5747536849975586,0.27450980392156865,0,0,0,0
0.9826777663186331,0.5757212448120117,0.3176470588235294,0,0,0,0
0.26847508510696555,0.5827151489257812,0.29411764705882354,0,0,0,0
0.741324166271174,0.5771918869018555,0.2549019607843137,0,0,0,0
0.7695139091705607,0.5676882553100586,0.2980392156862745,0,0,0,0
0.9119832546911507,0.5739630126953125,0.2,0,0,0,0
0.917068167713201,0.5729901123046875,0.2235294117647059,0,0,0,0
0.976055394823306,0.578155403137207,0.30196078431372547,0,0,0,0
0.8703842020480432,0.579124755859375,0.20392156862745098,0,0,0,0
0.9231878262813961,0.5854238891601562,0.30980392156862746,0,0,0,0
0.4974583135587033,0.5877682876586914,0.37254901960784315,0,0,0,0
0.8942606417932243,0.5898197555541992,0.2235294117647059,0,0,0,0
0.9385369701920269,0.593310432434082,0.28627450980392155,0,0,0,0
0.8831168771904205,0.5929561233520508,0.30980392156862746,0,0,0,0
0.7970025463639019,0.6030496215820312,0.29411764705882354,0,0,0,0
0.8238527672313084,0.604047737121582,0.2784313725490196,0,0,0,0
0.8326531811295269,0.6039358520507813,0.26666666666666666,0,0,0,0
0.9516702527197722,0.6004608535766601,0.2627450980392157,0,0,0,0
0.7536497882593458,0.6089657592773438,0.3411764705882353,0,0,0,0
0.8148547021028038,0.6040388870239258,0.2784313725490196,0,0,0,0
0.9436144106856016,0.6058034896850586,0.30196078431372547,0,0,0,0
0.03513811057973131,0.6122089767456055,0.3411764705882353,0,0,0,0
0.7725081684433411,0.6248870468139649,0.3254901960784314,0,0,0,0
0.8042062349408586,0.618847312927246,0.2980392156862745,0,0,0,0
0.8726416471962617,0.6151905822753906,0.2784313725490196,0,0,0,0
0.9595306111273364,0.6152652359008789,0.33725490196078434,0,0,0,0
0.975711316260222,0.6172169876098633,0.3568627450980392,0,0,0,0
0.2591420111255111,0.6288321304321289,0.3176470588235294,0,0,0,0
0.465014619916399,0.618811149597168,0.3176470588235294,0,0,0,0
0.719194472838785,0.6197751998901367,0.27450980392156865,0,0,0,0
0.8421612035448306,0.6267164993286133,0.2823529411764706,0,0,0,0
0.8462421167676694,0.6165362167358398,0.2627450980392157,0,0,0,0
0.8645131333966122,0.6203920364379882,0.21568627450980393,0,0,0,0
0.8959889634747371,0.6219248962402344,0.2823529411764706,0,0,0,0
0.9109124584732768,0.6183099365234375,0.1843137254901961,0,0,0,0
0.515911351854556,0.6235663986206055,0.38823529411764707,0,0,0,0
0.7485870076117115,0.6268243026733399,0.20392156862745098,0,0,0,0
0.8888140812098423,0.6403787231445313,0.34901960784313724,0,0,0,0
0.9337149646794685,0.6282082748413086,0.2823529411764706,0,0,0,0
0.7145051474883177,0.6332290649414063,0.29411764705882354,0,0,0,0
0.8807646279023073,0.6420236968994141,0.42745098039215684,0,0,0,0
0.9893350476416471,0.6437818145751953,0.3568627450980392,0,0,0,0
0.3982727621203271,0.6358684158325195,0.34901960784313724,0,0,0,0
0.4699273795725029,0.6406620788574219,0.24313725490196078,0,0,0,0
0.784093724901431,0.6456459808349609,0.25882352941176473,0,0,0,0
0.8136735292238609,0.6400565338134766,0.23529411764705882,0,0,0,0
0.8223904333382009,0.6425914001464844,0.28627450980392155,0,0,0,0
0.9664790358498832,0.6404150390625,0.34509803921568627,0,0,0,0
0.6993686569071261,0.6485585784912109,0.27450980392156865,0,0,0,0
0.6076980163003797,0.6572399139404297,0.3333333333333333,0,0,0,0
0.8316109630549066,0.657718276977539,0.20392156862745098,0,0,0,0
0.8514319874415888,0.6611815643310547,0.2901960784313726,0,0,0,0
0.10807235575167932,0.6632785034179688,0.26666666666666666,0,0,0,0
0.17546593496732624,0.6576096343994141,0.35294117647058826,0,0,0,0
0.7014461339077103,0.6644149780273437,0.28627450980392155,0,0,0,0
0.7655112008068049,0.6763053131103516,0.35294117647058826,0,0,0,0
0.8059047235506718,0.6638595581054687,0.26666666666666666,0,0,0,0
0.8669872248284171,0.6649222564697266,0.21176470588235294,0,0,0,0
0.9149203576774241,0.6706385040283203,0.2823529411764706,0,0,0,0
0.8434407742224007,0.6796793365478515,0.34509803921568627,0,0,0,0
0.10277849001305125,0.6803997039794922,0.25882352941176473,0,0,0,0
0.2657689459970064,0.6814986419677734,0.26666666666666666,0,0,0,0
0.73508409161434,0.6835208129882813,0.33725490196078434,0,0,0,0
0.7832596538222839,0.6807360076904296,0.2901960784313726,0,0,0,0
0.860510196864048,0.6808061981201172,0.2549019607843137,0,0,0,0
0.8735365823050526,0.6800629425048829,0.3176470588235294,0,0,0,0
0.887202639000438,0.6878144073486329,0.2901960784313726,0,0,0,0
0.8992970689434872,0.6820622253417968,0.23137254901960785,0,0,0,0
0.926543048609083,0.6791805267333985,0.2549019607843137,0,0,0,0
0.9642314590026285,0.6817591857910156,0.26666666666666666,0,0,0,0
0.14298727445513287,0.6852642822265625,0.3215686274509804,0,0,0,0
0.2634225150135076,0.6852873992919922,0.26666666666666666,0,0,0,0
0.8012403826847254,0.6975652313232422,0.2823529411764706,0,0,0,0
0.984968124817465,0.6828401184082031,0.33725490196078434,0,0,0,0
0.6132380690530082,0.6952678680419921,0.3843137254901961,0,0,0,0
0.7447028899861273,0.7000845336914062,0.3411764705882353,0,0,0,0
0.8129054559725467,0.7023379516601562,0.2901960784313726,0,0,0,0
0.9089841468311916,0.6992544555664062,0.2627450980392157,0,0,0,0
0.10926923662702615,0.7053614044189453,0.2901960784313726,0,0,0,0
0.7783284695349006,0.70147216796875,0.2,0,0,0,0
0.9531985273985105,0.6984160614013671,0.2823529411764706,0,0,0,0
0.7200400094005549,0.7166600799560547,0.34509803921568627,0,0,0,0
